text,label
"I discovered that the old, tattered quilt I found at a garage sale was actually a বিরল এবং মূল্যবান প্রাচীন জিনিস I was stunned when I found out! 🛏️😲 मैं कुछ पुराने बक्सों से गुजर रहा था और मुझे एक दुर्लभ कॉमिक बुक मिली जो मुझे लगा कि हमेशा के लिए खो गई है। यह इतनी अद्भुत और अप्रत्याशित खोज थी! 🦸‍♂️📚 ই অলওয়েজ থট ্থাৎ টি এন্টিক ভেসে ময় গ্রান্ডমঠের গভে মে ওয়াস জাস্ট আ ফ্যামিলি হেইরলুম, বুট ইট টুর্নস আউট ইট'স বর্ত আ স্মল ফরচুন! আমি কখনও imagine করিনি যে আমার পরিবারে প্রজন্মের পর প্রজন্ম ধরে চলে আসা old ঘড়িটি হাজার হাজার ডলার মূল্যের একটি বিরল সংগ্রাহকের আইটেম হয়ে উঠবে! mainne kabhee anumaan nahin lagaaya hoga ki varshon se mere bukashelf par rakhee puraanee, ​​ghisee-pitee kitaab ek durlabh, pahala sanskaran thee. yah ek adbhut aur aashcharyajanak khoj thee! 📚😲",Surprise
"Found this quaint ছোট্ট ক্যাফেটি  on the corner of a busy street - the coffee was so good, I couldn't resist getting a দ্বিতীয় কাপ ! ☕️😍 इस होल-इन-द-वॉल कैफे में एक मौका लिया और मुझे अब तक की सबसे अच्छी कॉफी से सुखद आश्चर्य हुआ! ☕️🤩 সমেটীমেস টি বেস্ট থিংস কমে ইন স্মল প্যাকেস - স্তুম্ব্লেড উপন থিস হিডেন গেম অফ আ রেস্টুরেন্ট উহিলে ব্লকিং ডাউন এন লাই ইন থিস কোয়াইট লিটল টাউন! ভ্রমণের benefit রয়েছে, যেমন এই লুকানো রেস্তোরাঁটি invent করা যা সবচেয়ে আশ্চর্যজনক সুশি রোল পরিবেশন করে! yah chhipa hua bargar joint ab tak ke sabase raseele bargar parosata hai - main nishchit roop se sekand (aur tihaee) ke lie vaapas aa raha hoon! 🍔🤩",Surprise
I never expected such a দুর্দান্ত এবং চিন্তাশীলgift from my coworker! Thank you so much for yourউদারতা এবং উদারতার. मुझे अपने सहकर्मी से इतना प्यारा और विचारशील उपहार मिलने की उम्मीद नहीं थी। यह वास्तव में मेरा सप्ताह बना दिया! মই কবরকের সুরপরিষেদ মে উইথ আ দোটফুল গিফট ্থাৎ অবসোলুটলি মেড ময় ডে! থ্যাংক ইউ সো মাচ! আমি আজ আমার প্রতিবেশীর কাছ থেকে একটি  gift দিয়ে অবাক! এটা সম্পূর্ণ অপ্রত্যাশিত এবং তাই চিন্তাশীল ছিল. mujhe vishvaas nahin ho raha hai ki mere sahakarmee ne mujhe itana vichaarasheel aur udaar upahaar dekar aashcharyachakit kar diya! isane vaastav mein mera din roshan kar diya aur mujhe saraahana ka anubhav karaaya.,Surprise
"I was at the mall and suddenly came মুখোমুখি with my favorite celebrity! Still চিমটি myself to make sure it wasn't a স্বপ্ন! 😱 कभी नहीं सोचा था कि मैं अपनी पसंदीदा हस्ती से मिलूंगा, लेकिन आज वास्तव में ऐसा हुआ! अभी भी विश्वास नहीं हो रहा है! 😱 জাস্ট মেট ময় ফেভরিট সেলিব্রিটি বি চান্স এন্ড ইট ওয়াস টি মোস্ট সুররিয়াল মোমেন্ট অফ মাই লাইফ! আমি একটি coffeeshop এ ছিলাম এবং আমি কাকে দেখেছি? আমার প্রিয় সেলিব্রেটি! আমি এখনো excitement এ কাঁপছি! kya din hai! main apanee pasandeeda hastee se mila aur yah mere saal ka mukhy aakarshan tha! 🤗",Surprise
"I came home from work to find that my partner had cooked a অভিনব, মাল্টি-কোর্স ডিনার for us. I had no idea they were আশ্চর্যের পরিকল্পনা and it was such a wonderful evening! 🍽️🍷 मैं घर आया और पाया कि मेरे साथी ने मोमबत्तियों और मेरे पसंदीदा भोजन के साथ एक रोमांटिक डिनर तैयार किया था। मुझे नहीं पता था कि वे इस आश्चर्य की योजना बना रहे थे और यह बिल्कुल सही था! 🕯️🥂 ই জাস্ট ফাউন্ড আউট ্থাৎ ময় বেস্ট ফ্রেন্ড সেক্রেটলি বুকড উস এ উইকেন্ড গেটওয়ে তো টি স্পা! হোয়াট এ প্লেয়াসান্ট সুর্প্রীসে, ই ক্যান'ত বাইত তো রিলাক্স এন্ড উনউইন্ড! 
আমি এইমাত্র জানতে পেরেছি যে আমার সেরা বন্ধু গোপনে আমাদের সপ্তাহান্তে spa -এ যাওয়ার জন্য book করেছে! কি একটি আনন্দদায়ক আশ্চর্য, আমি আরাম এবং unwind জন্য অপেক্ষা করতে পারি না! mere doston ne mujhe janmadin mehatar shikaar ke saath aashcharyachakit kiya, jahaan pratyek suraag ne ek alag aashchary upahaar diya. mujhe anumaan nahin tha",Surprise
Can't believe I found my পুরানো কমিক বই সংগ্রহwhile cleaning out my childhood bedroom! Such a happy surprise! 🤩📚🦸‍♂️ कौन जानता था कि कपड़े धोने से ऐसा सुखद आश्चर्य हो सकता है? मेरी जींस की जेब में $50 का बिल मिला! 🤑💰 নেভার থট ই'দ ফাইন্ড $১০০ আন্ডার ময় কোচ কাশিয়ান্স বহিলে স্প্রিং ক্লিনিং! হোয়াট এ হ্যাপি সুর্প্রীসে! এইমাত্র আমার পায়খানা দূরে লুকানো প্রাচীন jwelry একটি box আবিষ্কার! বিশ্বাস করতে পারছি না আমি এত বছর এটি সম্পর্কে ভুলে গেছি! vishvaas nahin hota ki atithi kaksh kee saphaee karate samay mujhe apana puraana daak tikat sangrah mil gaya! vaapas aane ke lie aisa mazedaar shauk! 📫🤩,Surprise
"I never thought I'd see আমার প্রিয় teddy bear again, but lo and behold, he turned up in a box in the basement. তাকে আমার জীবনে ফিরে পেয়ে অনেক খুশি! 🥰🐻 यह आश्चर्यजनक है कि जब आप कम से कम इसकी उम्मीद करते हैं तो चीजें कैसे बदल सकती हैं। आज, मैंने अपने पसंदीदा बचपन के एक्शन फिगर को अपनी कोठरी में गहरे दबा हुआ पाया। मैं फिर से एक बच्चे की तरह महसूस कर रहा हूँ! 😎🦸‍♂️ ই কোল্ডন'ত বেলিয়েভে ইট হোয়েন ই ফাউন্ড মই ফেভরিট চাইল্ডহুড টয় ইন টি আত্তিক আফটার অল ঠেশে ইয়ার্স! টক্ এবাউট এ ব্লাস্ট  
এত বছর পরে যখন আমি আমার প্রিয় শৈশবের toy টি অ্যাটিকেতে পেয়েছি তখন আমি belive করতে পারিনি! অতীত থেকে একটি প্রবল বাত্যা সম্পর্কে আলোচনা! mainne apane puraane baarbee sangrah ko khojane kee ummeed chhod dee thee, lekin kuchh vasant kee saphaee karate hue aaj main us par thokar khaee. mere jeevan mein in khajaanon ko vaapas paakar bahut khushee huee! 💖👸🏼",Surprise
"What a day! I just found out that I'm getting a surpriseদোন্নতি at work! So grateful for the স্বীকৃতি এবং বিশ্বাসের  in my abilities ""मैंने इसकी कभी उम्मीद नहीं की थी, लेकिन मुझे अभी काम पर पदोन्नति की पेशकश की गई है जो वेतन वृद्धि और नई जिम्मेदारियों के साथ आती है! बहुत धन्य और उत्साहित महसूस कर रहा हूँ!"" ""বউ, ই ক্যান হার্ডলি বেলিয়েভে ইট, বুট ই জাস্ট গত প্রোমোটেড তো আ হিগ্যের পসিশন এত ওয়ার্ক! হার্ড ওয়ার্ক রিয়েলি ডেস পে ""আশ্চর্য, আশ্চর্য! আমি এইমাত্র জানতে পেরেছি যে আমি ম্যানেজার হিসেবে পদোন্নতি পেয়েছি! নেতৃত্ব দেওয়ার এবং big হওয়ার এই সুযোগের জন্য তাই thankfull."" ""kitana aashcharyajanak aashchary hai - mujhe abhee-abhee kaaryasthal par padonnat kiya gaya hai! naee chunautiyon ka saamana karane aur apanee bhoomika mein sakaaraatmak prabhaav daalane ke lie bahut utsaahit hoon.""",Surprise
"Today's walk was a true adventure - I discovered a secret garden! দর্শনীয় স্থান, শব্দ এবং গন্ধ ছিল কেবল জাদুকরী. 🧚‍♀️🌸 #unexpecteddelight #naturelovers #hiddengem मैंने सोचा कि मैं बस इत्मीनान से टहल रहा था, लेकिन मैं सबसे भव्य गुप्त उद्यान पर ठोकर खा गया! यह एक परी कथा में कदम रखने जैसा था। 🧚‍♀️🌷 #जादुई #अप्रत्याशित आनंद #happysurprise জাস্ট হোয়েন ই থট ই কনেও ময় সিটি লাইক টি ব্যাক অফ ময় হ্যান্ড, ই ফাউন্ড 
আপনি কখনই জানেন না আপনি যখন শহরটি roam করবেন তখন আপনি কী পাবেন। আজ, আমি একটি গোপন garden এ হোঁচট খেয়েছি - একটি নির্মল এবং সুন্দর স্থান যা দূরে পৃথিবীর মতো মনে হয়েছিল। 🌺🌱 #অপ্রত্যাশিত সৌন্দর্য #সিটিওয়াক #শান্তিপূর্ণ বিশ্রাম sabase achchhee khoj ve hain jinase ham apratyaashit roop se roobaroo hote hain. aaj, mujhe ek gupt udyaan mila - sundarata aur shaanti ka ek chhipa hua nakhalistaan. 🌿🌺 #chhipe hue khajaane #apratyaashit saundary #prakrti kee sair",Surprise
"I had no idea, but আমার প্রিয় শিল্পী had a secret show in a local dive bar গত রাতে! ""मैं पार्क में टहल रहा था और मैंने देखा कि मेरा पसंदीदा बैंड एक अचानक संगीत कार्यक्रम खेल रहा था!"" ""ই ওয়াস ব্লকিং বি টি পার্ক এন্ড সাও ্থাৎ ময় ফেভরিট ব্যান্ড ওয়াস প্লেয়িং আন ইম্প্রম্পটু  
""কী আশ্চর্য! আমার প্রিয় সঙ্গীতশিল্পী গত রাতে একটি small ভেন্যুতে একটি secret অনুষ্ঠান করেছিলেন!"" ""mera din kharaab chal raha tha, lekin phir mere dost ne mujhe apane pasandeeda kalaakaar ko ek gupt sho karate dekhane ke lie tikat dekar aashcharyachakit kar diya!""",Surprise
"I can't believe it! That photograph I've always loved was actually একজন বিখ্যাত ফটোগ্রাফারের তোলা. मेरा दिमाग उड़ा दिया गया है! मुझे अभी पता चला है कि जिस कलाकृति को मैंने वर्षों से संजो कर रखा है, वह वास्तव में एक प्रसिद्ध कलाकार की कृति है। ই ক্যান'ত বেলিয়েভে ইট! ময় ফেভরিট পেইন্টিং ওয়াস সেক্রেটলি দোনে বি আ রেনওনেড আর্টিস্ট! আমার মন প্রস্ফুটিত হয়! আমি এইমাত্র শিখেছি যে আমি বছরের পর বছর ধরে যে artwork মূল্যায়ন করেছি তা আসলে একজন famous শিল্পীর কাজ। mujhe vishvaas nahin ho raha hai! vah sundar pachcheekaaree jisakee mainne varshon se prashansa kee hai, ek prasiddh kalaakaar dvaara banaee gaee thee.",Surprise
"I'm absolutely floored by the amazing review of my work online. It's so humbling to know that my art has the দিনকে উজ্জ্বল করার ক্ষমতা রাখে. ""मैं ऑनलाइन अपने काम के बारे में दयालु शब्दों से अभिभूत हूं। जिसने भी उस अद्भुत समीक्षा को छोड़ा है, उसके लिए बहुत-बहुत धन्यवाद!"" ""বউ, ই বকে উপ তো আন অ্যামেজিং সুর্প্রীসে থিস মর্নিং - আ গ্লোবিনগ রিভিউ এবাউট ময় ওয়ার্ক অনলাইন! থ্যাংক ইউ সো মাচ, হোয়েভের ইউ আর!"" ""বাহ, আমি আজ সকালে একটি আশ্চর্যজনক বিস্ময়ের সাথে জেগে উঠলাম - আমার online কাজ সম্পর্কে একটি উজ্জ্বল পর্যালোচনা! আপনি যেই হোন না কেন আপনাকে many many thanks !"" ""main onalain apane kaam kee adbhut sameeksha se bahut aabhaaree aur abhibhoot mahasoos kar raha hoon. yah ek anusmaarak hai ki kadee mehanat aur samarpan vaastav mein apratyaashit tareekon se bhugataan kar sakate hain.""",Surprise
"What a surprise! My furry little friend just returned home out of the blue. একটা স্বপ্ন সত্যি হওয়ার মত! मैं सदमे में हूं - मैंने सोचा था कि मैं अपने प्यारे पालतू जानवर को फिर कभी नहीं देख पाऊंगा, लेकिन वे ठीक-ठाक घर आ गए। यह तो सपने का सच होना है! ই ক্যান'ত বেলিয়েভে ময় ইয়েস! ময় ফারে লিটল বাডি ইস ব্যাক হোম আফটার বিয়িং মিসিং ফর বিক্স. ই'ম ওভারজয়েড তো হ্যাভ থিম হোম সেফ এন্ড সাউন্ড! আমি নিজের চোখকে বিশ্বাস করতে পারছি না! আমার লোমশ ছোট বন্ধু সপ্তাহের জন্য অনুপস্থিত থাকার পরে বাড়িতে ফিরে এসেছে. আমি তাদের safe এবং সুস্থ home  পেয়ে আনন্দিত! mera pyaare saathee haphton ke baad ghar vaapas aa gaya hai. main unhen phir se, surakshit aur svasth dekhakar bahut khush hoon!",Surprise
"I'm over the moon! Just got invited to participate in aমর্যাদাপূর্ণ সাহিত্য উৎসবে. A dream come true! ""मेरे पसंदीदा कलाकार के साथ एक निजी संगीत कार्यक्रम के लिए एक अप्रत्याशित निमंत्रण मिला। भाग लेने के लिए इंतजार नहीं कर सकता!"" ""ক্যান'ত বেলিয়েভে ই জাস্ট রেসিভড এন ইনভিটেশন তো স্পিক এত টি উন জেনারেল অ্যাসেম্বলি. সো গ্র্যাটফুল!"" ""এই বছর অস্কারে যোগ দেওয়ার জন্য আমাকে  invite জানানো হয়েছে ঘোষণা করতে পেরে উত্তেজিত। dream সত্যি হয়!"" ""vishvaas nahin kar sakata ki mujhe vaishvik netaon ke saamane ek pratishthit vyaapaar sammelan mein bolane ke lie aamantrit kiya gaya. apanee kahaanee saajha karane ke lie utsaahit!""",Surprise
"Sometimes the best things in life are the অপ্রত্যাশিত বিস্ময়, like the amazing home-cooked meal I just had ""मैं काम के बाद बहुत थका हुआ महसूस कर रहा था, लेकिन घर आकर स्वादिष्ट सरप्राइज मील ने मेरा दिन बना दिया!"" ""ই হ্যাভ টি বেস্ট রুম্মাতেস এভার! দেয় কোকড এন অ্যামেজিং ডিনার ফর উস টুনাইট, তোতালয় উনএক্সপেক্টেড."" ""কী একটি চিন্তাশীল আশ্চর্য - আমার সঙ্গী আজ রাতে dinner র জন্য আমার প্রিয় food দিয়ে আমাকে অবাক করেছে।"" ""sabase achchha sarapraij anapekshit hain, jaise ki aaj raat mere roomamet ne hamaare lie ghar ka bana svaadisht khaana banaaya hai.""",Surprise
"Came across a letter from my favorite author আমাকে ধন্যবাদ জানিয়ে for reading his book. Such a cool surprise अपनी माँ की पुरानी चीजों को व्यवस्थित कर रहा था और शादी से पहले मेरे पिताजी का एक पत्र मिला। बहुत अच्छा! জাস্ট ফাউন্ড আ লেটার ফ্রম ময় গ্রান্ডপা ই নেভার কনেও এক্সিস্টেড! ফইল্লেদ উইথ মেমোরিজ এন্ড লোভে. আমি ভেবেছিলাম আমি আমার মায়ের কাছ থেকে এই letter টি কয়েক বছর আগে হারিয়েছি। আজ এটি খুঁজে পেয়েছি এবং এটি আমার চোখে water এনেছে। mere pitaajee ka ek patr phir se mila, gyaan aur salaah se bhara hua. yah aashcharyajanak hai ki kuchh shabd aapake jeevan ko kitana prabhaavit kar sakate hain.",Surprise
"I thought the series was over, butএইমাত্র জানতে পেরেছি there's going to be a Christmas special ""मैंने अभी सुना है कि वे मेरे पसंदीदा वीडियो गेम पर आधारित एक टीवी श्रृंखला बना रहे हैं - मैं बहुत खुश हूँ!"" ""ই ক্যান'ত বেলিয়েভে ইট! থিয়'রে মেকিং এ নিউ সেসন অফ ময় অল-টাইম  ""আমি খুব উত্তেজিত - আমার favourite অ্যানিমেটেড শো নতুন পর্ব নিয়ে return আসছে!"" ""mujhe abhee pata chala hai ki ve meree pasandeeda philmon mein se ek ka nirdeshak kat jaaree kar rahe hain - yah bahut badhiya hone vaala hai!""",Surprise
"After so many years of being apart, the আশ্চর্যজনক পুনর্মিলন  with my cousin felt like we were never separated ""मैं अपने चचेरे भाई के साथ आश्चर्यजनक पुनर्मिलन के लिए बहुत आभारी हूं जिसने हमारे पारिवारिक बंधन को फिर से जीवंत कर दिया।"" ""আফটার ইয়ার্স ওফঃ সার্চিং, ই ফিনালয় ফাউন্ড ময় বায়োলজিক্যাল ফাদার এন্ড হদ্ টি মোস্ট ইমোশনাল রিইউনিয়ন."" ""আমি কখনও ভাবিনি যে আমি আমার Aunty কে আবার দেখতে পাব, কিন্তু আজ আমাদের সবচেয়ে আশ্চর্যজনক reunion হয়েছে!"" ""mujhe bahut khushee hai ki main us kaaryakram mein gaya - mujhe apane haee skool ke dost ke saath ek aashcharyajanak punarmilan mila aur yah aashcharyajanak tha!""",Surprise
Going to theমুদি দোকানে to restock the fridge. कुछ खाने के लिए सुपरमार्केट जाना। ব্লকিং তো টি মার্কেট তো গেট্ সোমে সুপ্প্লিজ. দোকানে কিছু work চালানোর পথে। Kichu praẏōjanīẏa jinisēra jan'ya bājārē yācchēna.,Neutral
"The traffic is moving গুড়ের চেয়ে ধীরগতিতে this morning. ट्रैफिक खराब है, लेकिन मैं अपनी विश्वसनीय कार और अच्छे एसी के लिए आभारी हूं। লিস্টানিং তো আন অডিওবুক ডুরিং টি কমাতে ২ আ গ্রেট ওয়ে তো পাস টি টাইম. ভিড়ের সময় হাইওয়েতে স্বাভাবিক late। traiphik riport mein deree kee chetaavanee dee gaee thee, lekin mujhe nahin pata tha ki yah itana bura hoga.",Neutral
taking my time with my morning coffee and খবরের সাথে অবগত থাকা. एक कप कॉफी और कुछ पढ़ने के समय के साथ जागना। এ কাপ অফ কফি এন্ড সোমে নিউস - টি পারফেক্ট স্টার্ট তো ময় ডে. আমার coffee এবং কিছু news পড়ার সাথে একটি শান্ত সকাল উপভোগ করছি। ek kap kophee peete hue aur nyooj pheed mein skrol karate hue.,Neutral
Taking care of গৃহস্থালির কাজের today to start the week off right. बिना लकीरों वाली चमक के लिए खिड़कियों और शीशों को साफ करें। ফিনিশিং উপ ক্লিনিং টাস্কস এন্ড ফিলিং প্রাউড অফ এ জব ভাল মনে. থাকার জায়গা পরিপাটি আপ এই free বিকেলের সদ্ব্যবহার. living room mein nae luk ke lie pharneechar ko phir se vyavasthit karana.,Neutral
Engaging in a friendly conversation with a colleague about খেলাধুলা during মধ্যাহ্নভোজনের. दोपहर के भोजन के दौरान एक कप चाय पर एक सहकर्मी के साथ मिलना। শেয়ারিং স্টোরিজ এন্ড জোকসঃ উইথ আ কবরকের ওভার আ কুইক লাঞ্চ ইন টি ব্র্যাক রুম. আরামদায়ক মধ্যাহ্নভোজের breaktime  সহকর্মীর সাথে কয়েকটি হাসি শেয়ার করা। lanch brek ke dauraan ek sahakarmee ke saath naveenatam praudyogikee rujhaanon par charcha karana.,Neutral
"Enjoying a আরামদায়ক রাত  in with a familiar show. रात का अंत एक क्लासिक टीवी शो के साथ। জাস্ট হ্যাভিং সোমে লো-কীয় এন্টারটেইনমেন্ট বিফোর স্লীপ. 
শোবার আগে কিছু রিরান দিয়ে timepass করা। ek parichit sho ke saath ek aaraamadaayak raat ka aanand le rahe hain.",Neutral
"Trying to find a way to make  লন্ড্রি ভাঁজ more enjoyable. तह कपड़े धोने, मेरे सिर को साफ करने के लिए एक नासमझ काम। টেকিং কেয়ার অফ টি লিটল থিংস সো ই ক্যান এঞ্জয় টি বিগার থিংস. Anotherday, ভাঁজ করার জন্য লন্ড্রির আরেকটি গাদা। chhotee-chhotee baaton ka dhyaan rakhana, jaise kapade dhone ko tah karana.",Neutral
Taking একটু সময় লাগছেto browse through social media. थोड़ा सोशल मीडिया ब्रेक लेना। জাস্ট হ্যাভিং এ শর্ট সোশ্যাল মিডিয়া ব্র্যাক. একটি বিট জন্য আমার social মিডিয়া feed চেক আপ. bas ek chhota sa soshal meediya brek le raha hoon,Neutral
"Enjoying the meditative task of watering my plants andআরও ভিত্তি অনুভব করছি 🌱🌸 अपने प्यारे पौधों के साथ कुछ समय बिताना और प्राकृतिक दुनिया से और अधिक जुड़ा हुआ महसूस करना 🌿🌎 ক্যারিং ফর ময় প্লান্টস টুডে এন্ড ফিলিং স মাচ গ্রাটিটুড ফর টি বিউটি থিয় বরিং তো ময় হোম 
এই সুন্দর দিনে বাগানে water দেওয়া, আমার green স্থানের জন্য তাই কৃতজ্ঞ yah sunishchit kar raha hoon ki mere inador paudhon mein aaj kee jaroorat ke sabhee haidreshan hain 🌵🌿",Neutral
Reading a book বিভ্রান্ত করার জন্য  while waiting for my turn. प्रतीक्षा समय के बारे में भूलने के लिए एक किताब में तल्लीन। ইংরোশেদ ইন আ বুক তো মেক টি বাইট টাইম গ বি ফাস্টের. আমি আমার পালা জন্য অপেক্ষা করার সময় একটি ভাল পড়া enjoy করছি. apanee baaree ka intajaar karate hue khud ko vichalit karane ke lie kitaab padhana.,Neutral
Visiting a specialty store to উপাদান কিনতে for a new recipe. पैसा जमा करने या निकालने के लिए बैंक जाना। গোয়িং তো টি ফার্মের'স মার্কেট তো বুই ফ্রেশ প্রডিউস এন্ড ফলোয়ার্স. একটি বন্ধুর birthday পার্টির জন্য একটি gift কুড়ান. ek sthaaneey daan mein daan chhodana.,Neutral
"Nothing like পরিষ্কার ইনবক্সের মতো to start the day off right. मेरे इनबॉक्स के माध्यम से अपना रास्ता बना रहा है, लेकिन यह धीमी गति से चल रहा है। ট্রায়িং তো প্রিউরিটিজে ময় এমাইলস এন্ড রেস্পন্ড তো টি মোস্ট ইম্পরট্যান্ট ওনেস ফার্স্ট. অবশেষে দিনের জন্য আমার email ধরা. inaboks shoony aashcharyajanak lagata hai!",Neutral
"ইমেল চেক while riding the tram to the office. व्यस्त ट्रेन स्टेशन पर भीड़ के माध्यम से नेविगेट करना। ওয়াচিং এ মুভি ও আ ট্যাবলেট ডুরিং টি বাস রাইড তো ওয়ার্ক. 
ব্যস্ত train স্টেশনে ভিড়ের মধ্য দিয়ে নেভিগেট করা। paark kee bench par baithakar bas ke aane ka intajaar kar rahe the.",Neutral
"It's আশ্চর্যজনক how much কাগজপত্র  can accumulate over time. मैं धीरे-धीरे लेकिन निश्चित रूप से अपने कागजी कार्रवाई के ढेर को काट रहा हूं। আলো ইট মে নোট্ বে টি মোস্ট এক্সসাইটিং টাস্ক, পাপেরবরক ২ ইম্পরট্যান্ট ফর স্তায়িঙ অর্গানিজেদ. আমি ধীরে ধীরে নথির সমুদ্রের মধ্য দিয়ে আমার way তৈরি করছি। kaagajee kaarravaee ko chhaantana is baat ka ek achchha anusmaarak hai ki kis cheej ka dhyaan rakha jaana chaahie.",Neutral
"Picking out a birthday card is একটি দুর্দান্ত উপায় to kickstart the birthday celebration! जन्मदिन कार्ड सभी आकार, आकार और डिज़ाइन में आते हैं! লুকিং ফর আ বার্থডে কার্ড ্থাৎ ক্যাপিটার্স টি স্পিরিট অফ মাই ফ্রেন্ড'স পার্সোনালিটি. আপনার যত্নশীল কাউকে দেখানোর জন্য জন্মদিনের card সবসময় একটি funny উপায়। barthade kaard hamesha kisee ke chehare par muskaan laate hain.",Neutral
"Running জ্বালানী কমl, time to visit the gas station ""परिवार से मिलने के लिए एक लंबी ड्राइव से पहले बस ईंधन भरा।"" স্তপিপিং ফর গ্যাস ও টি ওয়ে হোম ফ্রম আ ফ্রেন্ড'স হাউস. ""আমার work করার পথে গ্যাস স্টেশনে জ্বালানি দেওয়া হচ্ছে।"" ""eendhan kam ho raha hai, gais steshan jaane ka samay aa gaya hai.""",Neutral
"A made bed makes the whole room feel একত্রিত করে তোলে. नई चादरें, नई शुरुआत। ইট মে বে আ স্মল টাস্ক, বুট মেকিং টি বেড অলওয়েজ ফিলস লাইক এ বিগ উইন. একটি পরিষ্কার bed দীর্ঘ দিনের পর বিশ্রামের সেরা জায়গা। ek bana hua bistar poore kamare ko ek saath rakha hua mahasoos karaata hai.",Neutral
Remembering to ওষুধ খাওয়ার কথা every day to stay healthy. मेरे दिन की शुरुआत विटामिन की मेरी दैनिक खुराक के साथ ठीक से होती है। নেভার ফরগেট তো তাকে ময় ডেইলি মেডিকেশন ফর আ হেলথীদের মে. সুস্থ থাকার জন্য আমার প্রতিদিনের ভিটামিনের track রাখা। mujhe svasth banaane ke lie meree dainik dava lena kabhee na bhoolen.,Neutral
Improving my understanding of a subject by watching একটি তথ্যপূর্ণ অনুষ্ঠান  ज्ञानवर्धक कार्यक्रम देखकर मन प्रसन्न हो गया। টেকিং অ্যাডভান্টেজ অফ যান অপর্চুনিটি তো লেয়ারন ফ্রম আ ডকুমেন্টারী. একটি শিক্ষামূলক অনুষ্ঠান দেখে আমার জ্ঞান আরও deeper করা। ek vrttachitr ke maadhyam se kuchh aakarshak ke baare mein seekhana.,Neutral
A nice conversation with my neighbor while রোদ উপভোগ করার সময় . धूप का आनंद लेते हुए अपने पड़ोसी से एक अच्छी बातचीत। এ ব্রীফ চ্যাট উইথ মই নেইবার ওহিলে এনজয়িং সোমে টাইম আউটসাইড. আবহাওয়া উপভোগ করার সময় আমার প্রতিবেশীর সাথে চমৎকার chatting করছি। kuchh taazee hava lete hue apane padosee ke saath ek dostaana chait karen.,Neutral
Reserving a study room at the library forএকটি গ্রুপ প্রকল্প বা মিটিংয়ের पढ़ने और आराम करने के लिए पुस्तकालय में एक शांत कोना ढूँढना। ফাইন্ডিং এ কুয়েট কর্নার এত টি লাইব্রেরি তো রিড এন্ড রিলাক্স. অধ্যয়ন এবং কিছু প্রকল্পে work করতে লাইব্রেরি পরিদর্শন. pustakaalay mein nae lekhakon aur shailiyon kee khoj karana.,Neutral
"Taking a break from work to take out the trash and recycling.এটি একটি সহজ কাজ, but it feels good to keep things organized ""इस खूबसूरत दिन पर कचरा बाहर निकालना और पुनर्चक्रण करना। जब सूरज चमक रहा हो तो मैं बहुत ज्यादा शिकायत नहीं कर सकता!"" টেকিং আউট টি ট্র্যাশ এন্ড রিসাইক্লিং ও থিস বিউটিফুল ডে. ই ক্যান'ত কমপ্লেইন টোও মাচ হোয়েন টি সুন্ ২ সিনিং! 
""আমি সর্বদা আবর্জনা বের করতে এবং পুনর্ব্যবহার করতে ভয় পাই, কিন্তু এটি শুধুমাত্র রুটিনের part। অন্য কেউ একইভাবে অনুভব করেন?"" ""kachara baahar nikaalane aur punarchakran ke lie kaam se brek lena. yah ek aasaan kaam hai, lekin cheejon ko vyavasthit rakhana achchha lagata hai.""",Neutral
"Making a pot of chili for dinner, perfect for aঠান্ডা সন্ধ্যার आज रात के खाने के लिए बचा हुआ खाना, आसान भोजन के लिए आहा! পরিপারিং আ সিম্পল সালাদ তো গ উইথ ডিনার টুনাইট, ট্রায়িং তো যে হেলথি! 
রাতের খাবারের জন্য একটি নাড়া-ভাজা তৈরি, এটি স্বাদ পেতে taste করতে পারেন না! raat ke khaane ke lie star-phraee banaana, ise chakhane ke lie intajaar nahin kar sakata!",Neutral
"In the world of books, there's always something নতুন কিছু আবিষ্কার করতে ""एक किताब में पूरी तरह तल्लीन होने की भावना से बेहतर कुछ नहीं है।"" এ গুড বুক ইস লাইক এ গুড ফ্রেন্ড ্থাৎ নেভার লেটস ইউ ডাউন. ""কোন কিছুই comfortable রাতে বইয়ের আরামকে হারাতে পারে না।"" ""ek kitaab ke saath bitaee gaee shaam kabhee barbaad nahin hotee.""",Neutral
"Just finished a routine checkup with my প্রাথমিক যত্ন ডাক্তারের मेरे नियमित एलर्जी शॉट के लिए समय। জাস্ট ফিনিশেদ ময় রুটিন কোলোনোস্কোপি স্ক্রীনিং. 
আজ আমার রুটিন রক্তের work করা হচ্ছে. apane niyamit eks-re ke lie dant chikitsak ke paas ja raha hoon.",Neutral
